solver_id,model,solve_number,solve_time_s,predicted,residual
2012MAHV01,power_law,1.0,37.44,53.30208606542639,-15.86208606542639
2012MAHV01,power_law,2.0,38.3,41.46462244413007,-3.1646224441300745
2012MAHV01,power_law,3.0,36.66,35.97712482031436,0.682875179685638
2012MAHV01,power_law,4.0,44.02,32.61219529880913,11.407804701190877
2012MAHV01,power_law,5.0,44.02,30.26774231549928,13.752257684500723
2012MAHV01,power_law,6.0,27.9,28.50847219738762,-0.6084721973876199
2012MAHV01,power_law,7.0,23.91,27.122417800148824,-3.212417800148824
2012MAHV01,power_law,8.0,25.9,25.99207219893908,-0.09207219893908203
2012MAHV01,power_law,9.0,21.86,25.04622599054966,-3.186225990549662
2012MAHV01,power_law,10.0,24.5,24.23881661190244,0.26118338809756025
2012MAHV01,power_law,11.0,31.41,23.53852093368442,7.87147906631558
2012MAHV01,power_law,12.0,23.81,22.923179153764412,0.8868208462355867
2012MAHV01,power_law,13.0,22.16,22.376602262147028,-0.2166022621470276
2012MAHV01,power_law,14.0,29.16,21.886644135491256,7.273355864508744
2012MAHV01,power_law,15.0,21.08,21.443985174099367,-0.36398517409936915
2012MAHV01,power_law,16.0,20.19,21.041336187448966,-0.8513361874489647
2012MAHV01,power_law,17.0,19.02,20.67290082159503,-1.6529008215950292
2012MAHV01,power_law,18.0,20.31,20.33400268102266,-0.024002681022661676
2012MAHV01,power_law,19.0,22.68,20.02082056760327,2.65917943239673
2012MAHV01,power_law,20.0,21.86,19.730196584582835,2.1298034154171646
2012MAHV01,power_law,21.0,25.59,19.459494497459346,6.130505502540654
2012MAHV01,power_law,22.0,18.65,19.206493478078226,-0.5564934780782274
2012MAHV01,power_law,23.0,27.52,18.969307222147833,8.550692777852166
2012MAHV01,power_law,24.0,24.34,18.746321565371012,5.593678434628988
2012MAHV01,power_law,25.0,19.77,18.53614578923153,1.2338542107684702
2012MAHV01,power_law,26.0,21.14,18.33757419624254,2.802425803757462
2012MAHV01,power_law,27.0,24.74,18.14955548513876,6.59044451486124
2012MAHV01,power_law,28.0,19.8,17.971168118113184,1.828831881886817
2012MAHV01,power_law,29.0,21.26,17.80160033966901,3.45839966033099
2012MAHV01,power_law,30.0,22.12,17.64013384157312,4.47986615842688
2012MAHV01,power_law,31.0,17.96,17.486130311442498,0.4738696885575031
2012MAHV01,power_law,32.0,16.25,17.33902028097494,-1.089020280974939
2012MAHV01,power_law,33.0,15.13,17.198293822353317,-2.0682938223533167
2012MAHV01,power_law,34.0,18.58,17.063492740758136,1.5165072592418625
2012MAHV01,power_law,35.0,17.4,16.934203986205905,0.46579601379409397
2012MAHV01,power_law,36.0,19.99,16.810054065457432,3.179945934542566
2012MAHV01,power_law,37.0,20.53,16.6907042790678,3.8392957209322027
2012MAHV01,power_law,38.0,23.13,16.575846643077266,6.554153356922733
2012MAHV01,power_law,39.0,16.77,16.46520038177935,0.30479961822064894
2012MAHV01,power_law,40.0,13.41,16.358508899226216,-2.9485088992262156
2012MAHV01,power_law,41.0,27.19,16.255537153964855,10.934462846035146
2012MAHV01,power_law,42.0,18.93,16.15606937493186,2.7739306250681395
2012MAHV01,power_law,43.0,22.03,16.059907067220035,5.970092932779966
2012MAHV01,power_law,44.0,20.09,15.966867265137495,4.123132734862505
2012MAHV01,power_law,45.0,15.68,15.87678099704711,-0.19678099704711016
2012MAHV01,power_law,46.0,16.48,15.789491932239507,0.6905080677604936
2012MAHV01,power_law,47.0,14.13,15.704855184818669,-1.5748551848186683
2012MAHV01,power_law,48.0,14.91,15.622736253470869,-0.7127362534708688
2012MAHV01,power_law,49.0,18.02,15.543010079206567,2.4769899207934323
2012MAHV01,power_law,50.0,16.8,15.465560205838603,1.3344397941613977
2012MAHV01,power_law,51.0,13.84,15.390278030189531,-1.5502780301895314
2012MAHV01,power_law,52.0,17.55,15.317062130887575,2.232937869112426
2012MAHV01,power_law,53.0,18.33,15.245817666178993,3.084182333821005
2012MAHV01,power_law,54.0,17.03,15.176455832507152,1.8535441674928492
2012MAHV01,power_law,55.0,17.59,15.108893376727448,2.4811066232725523
2012MAHV01,power_law,56.0,19.53,15.043052155777069,4.486947844222932
2012MAHV01,power_law,57.0,18.46,14.978858738427355,3.4811412615726454
2012MAHV01,power_law,58.0,19.9,14.916244044437203,4.9837559555627955
2012MAHV01,power_law,59.0,15.52,14.855143017017745,0.6648569829822542
2012MAHV01,power_law,60.0,18.93,14.795494325026667,4.134505674973333
2012MAHV01,power_law,61.0,15.68,14.737240091748376,0.9427599082516238
2012MAHV01,power_law,62.0,17.87,14.680325647494186,3.189674352505815
2012MAHV01,power_law,63.0,13.98,14.62469930358396,-0.644699303583959
2012MAHV01,power_law,64.0,15.55,14.570312145554702,0.9796878544452987
2012MAHV01,power_law,65.0,13.55,14.517117843688577,-0.9671178436885768
2012MAHV01,power_law,66.0,12.37,14.465072479168256,-2.095072479168257
2012MAHV01,power_law,67.0,20.3,14.414134384355751,5.885865615644249
2012MAHV01,power_law,68.0,12.62,14.364263995855584,-1.7442639958555848
2012MAHV01,power_law,69.0,13.59,14.315423719167867,-0.7254237191678676
2012MAHV01,power_law,70.0,13.93,14.267577803863926,-0.3375778038639261
2012MAHV01,power_law,71.0,14.89,14.220692228329142,0.6693077716708586
2012MAHV01,power_law,72.0,14.06,14.174734593216503,-0.11473459321650203
2012MAHV01,power_law,73.0,13.37,14.129674022841817,-0.7596740228418177
2012MAHV01,power_law,74.0,12.39,14.085481073828863,-1.6954810738288622
2012MAHV01,power_law,75.0,15.28,14.042127650381572,1.2378723496184278
2012MAHV01,power_law,76.0,13.16,13.99958692562124,-0.8395869256212407
2012MAHV01,power_law,77.0,13.83,13.95783326848128,-0.12783326848128063
2012MAHV01,power_law,78.0,16.94,13.916842175700339,3.0231578242996626
2012MAHV01,power_law,79.0,14.34,13.876590208498001,0.46340979150199857
2012MAHV01,power_law,80.0,15.48,13.83705493355594,1.6429450664440601
2012MAHV01,power_law,81.0,13.43,13.79821486796203,-0.3682148679620294
2012MAHV01,power_law,82.0,15.36,13.760049427806145,1.5999505721938547
2012MAHV01,power_law,83.0,13.94,13.722538880144135,0.21746111985586403
2012MAHV01,power_law,84.0,15.08,13.685664298071732,1.3943357019282683
2012MAHV01,power_law,85.0,14.28,13.649407518672676,0.6305924813273229
2012MAHV01,power_law,86.0,14.22,13.613751103625805,0.6062488963741952
2012MAHV01,power_law,87.0,14.05,13.578678302274245,0.47132169772575594
2012MAHV01,power_law,88.0,13.43,13.544173016976483,-0.11417301697648341
