solver_id,model,solve_number,solve_time_s,predicted,residual
2007OEYM01,power_law,125.0,37.42,34.581477817623735,2.8385221823762663
2007OEYM01,power_law,126.0,31.52,34.53384886826082,-3.013848868260819
2007OEYM01,power_law,127.0,28.31,34.48671526226639,-6.176715262266388
2007OEYM01,power_law,128.0,25.46,34.44006800811849,-8.980068008118486
2007OEYM01,power_law,129.0,34.59,34.393898346129816,0.19610165387018696
2007OEYM01,power_law,130.0,31.34,34.348197740728196,-3.008197740728196
2007OEYM01,power_law,131.0,49.13,34.3029578730512,14.827042126948804
2007OEYM01,power_law,132.0,35.61,34.258170633839825,1.3518293661601746
2007OEYM01,power_law,133.0,34.28,34.21382811661705,0.06617188338294966
2007OEYM01,power_law,134.0,31.35,34.16992261113777,-2.8199226111377698
2007OEYM01,power_law,135.0,50.91,34.12644659709734,16.783553402902655
2007OEYM01,power_law,136.0,31.52,34.08339273808675,-2.563392738086751
2007OEYM01,power_law,137.0,27.97,34.04075387578301,-6.070753875783012
2007OEYM01,power_law,138.0,28.03,33.998523024363934,-5.9685230243639324
2007OEYM01,power_law,139.0,48.0,33.95669336513709,14.043306634862908
2007OEYM01,power_law,140.0,30.59,33.915258241373266,-3.325258241373266
2007OEYM01,power_law,141.0,24.28,33.87421115333527,-9.594211153335266
2007OEYM01,power_law,142.0,33.48,33.833545753493254,-0.35354575349325756
2007OEYM01,power_law,143.0,33.69,33.793255841918494,-0.10325584191849657
2007OEYM01,power_law,144.0,34.08,33.75333536184754,0.32666463815245805
2007OEYM01,power_law,145.0,26.22,33.71377839540951,-7.493778395409514
2007OEYM01,power_law,146.0,28.27,33.67457915950932,-5.404579159509321
2007OEYM01,power_law,147.0,38.05,33.635732001860184,4.414267998139813
2007OEYM01,power_law,148.0,26.4,33.59723139715896,-7.1972313971589585
2007OEYM01,power_law,149.0,27.11,33.55907194339837,-6.449071943398373
2007OEYM01,power_law,150.0,31.02,33.52124835831017,-2.5012483583101677
2007OEYM01,power_law,151.0,30.33,33.48375547593388,-3.1537554759338846
2007OEYM01,power_law,152.0,35.11,33.446588243305854,1.6634117566941455
2007OEYM01,power_law,153.0,32.84,33.4097417172636,-0.5697417172635966
2007OEYM01,power_law,154.0,30.72,33.37321106136077,-2.6532110613607713
2007OEYM01,power_law,155.0,31.53,33.33699154288814,-1.8069915428881416
2007OEYM01,power_law,156.0,31.56,33.30107852999644,-1.7410785299964395
