solver_id,model,solve_number,solve_time_s,predicted,residual
2010HULL01,power_law,1.0,28.52,30.432440935278123,-1.9124409352781235
2010HULL01,power_law,2.0,16.72,25.13882128655611,-8.41882128655611
2010HULL01,power_law,3.0,23.22,22.642767174300744,0.5772328256992552
2010HULL01,power_law,4.0,23.44,21.095863634077176,2.344136365922825
2010HULL01,power_law,5.0,22.69,20.009657196471874,2.680342803528127
2010HULL01,power_law,6.0,22.4,19.18952321980494,3.2104767801950587
2010HULL01,power_law,7.0,20.65,18.54005810076184,2.1099418992381587
2010HULL01,power_law,8.0,18.22,18.008088602169824,0.21191139783017476
2010HULL01,power_law,9.0,21.55,17.56124534092085,3.9887546590791523
2010HULL01,power_law,10.0,25.09,17.178507536565984,7.911492463434016
2010HULL01,power_law,11.0,19.97,16.845531210480765,3.1244687895192342
2010HULL01,power_law,12.0,22.22,16.552137083633262,5.667862916366737
2010HULL01,power_law,13.0,27.4,16.290867691452632,11.109132308547366
2010HULL01,power_law,14.0,20.5,16.056113540708836,4.443886459291164
2010HULL01,power_law,15.0,19.47,15.843560332203742,3.626439667796257
2010HULL01,power_law,16.0,19.4,15.649826293430465,3.7501737065695337
2010HULL01,power_law,17.0,13.29,15.472216743216556,-2.182216743216557
2010HULL01,power_law,18.0,14.91,15.308553496666281,-0.39855349666628115
2010HULL01,power_law,19.0,14.31,15.157053499859725,-0.8470534998597241
2010HULL01,power_law,20.0,15.21,15.016240705477543,0.193759294522458
2010HULL01,power_law,21.0,14.37,14.884880916311376,-0.5148809163113768
2010HULL01,power_law,22.0,11.81,14.76193282637528,-2.9519328263752787
2010HULL01,power_law,23.0,13.18,14.646510695815785,-1.466510695815785
2010HULL01,power_law,24.0,20.15,14.537855520289103,5.612144479710896
2010HULL01,power_law,25.0,14.01,14.435312495579378,-0.42531249557937834
2010HULL01,power_law,26.0,14.79,14.338313211137704,0.4516867888622951
2010HULL01,power_law,27.0,17.78,14.246361440073546,3.5336385599264553
2010HULL01,power_law,28.0,13.11,14.159021695467526,-1.0490216954675269
2010HULL01,power_law,29.0,13.96,14.075909936762493,-0.11590993676249184
2010HULL01,power_law,30.0,12.31,13.996685963414677,-1.6866859634146767
2010HULL01,power_law,31.0,12.63,13.921047144455322,-1.2910471444553213
2010HULL01,power_law,32.0,12.8,13.84872321456226,-1.0487232145622585
2010HULL01,power_law,33.0,10.61,13.77947192815213,-3.169471928152131
2010HULL01,power_law,34.0,11.35,13.71307540874304,-2.3630754087430397
2010HULL01,power_law,35.0,10.26,13.649337065511988,-3.389337065511988
2010HULL01,power_law,36.0,11.74,13.588078975493488,-1.8480789754934879
2010HULL01,power_law,37.0,9.87,13.529139650321905,-3.6591396503219062
2010HULL01,power_law,38.0,10.24,13.472372122322149,-3.2323721223221487
2010HULL01,power_law,39.0,9.28,13.417642297206566,-4.1376422972065665
2010HULL01,power_law,40.0,11.86,13.364827530456386,-1.504827530456387
2010HULL01,power_law,41.0,13.45,13.313815392261565,0.13618460773843388
2010HULL01,power_law,42.0,12.86,13.264502592119424,-0.4045025921194245
2010HULL01,power_law,43.0,9.96,13.216794039195152,-3.2567940391951513
2010HULL01,power_law,44.0,14.25,13.170602018589397,1.0793979814106027
2010HULL01,power_law,45.0,14.33,13.12584546694117,1.20415453305883
2010HULL01,power_law,46.0,12.44,13.082449333474669,-0.6424493334746693
2010HULL01,power_law,47.0,10.36,13.040344014797203,-2.6803440147972033
2010HULL01,power_law,48.0,9.18,12.99946485356722,-3.8194648535672204
2010HULL01,power_law,49.0,9.99,12.95975169265109,-2.969751692651089
2010HULL01,power_law,50.0,12.28,12.921148477633675,-0.641148477633676
2010HULL01,power_law,51.0,9.65,12.883602901587924,-3.2336029015879237
2010HULL01,power_law,52.0,10.91,12.847066086879908,-1.9370660868799074
2010HULL01,power_law,53.0,12.31,12.811492299518388,-0.5014922995183877
2010HULL01,power_law,54.0,11.16,12.776838692176064,-1.6168386921760636
2010HULL01,power_law,55.0,9.53,12.74306507253288,-3.2130650725328813
2010HULL01,power_law,56.0,11.56,12.710133694036326,-1.1501336940363256
2010HULL01,power_law,57.0,12.15,12.67800906655219,-0.5280090665521904
2010HULL01,power_law,58.0,11.79,12.646657784702981,-0.8566577847029819
2010HULL01,power_law,59.0,11.49,12.616048371968466,-1.1260483719684657
