solver_id,split_method,phase,n_solves,preferred_dist,ll_preferred_dist,aic_gaussian,aicc_gaussian,ll_gaussian,fit_ok_gaussian,delta_aic_gaussian,ks_stat_gaussian,ks_p_gaussian,ks_reject_gaussian,aic_lognormal,aicc_lognormal,ll_lognormal,fit_ok_lognormal,delta_aic_lognormal,ks_stat_lognormal,ks_p_lognormal,ks_reject_lognormal,aic_exgaussian,aicc_exgaussian,ll_exgaussian,fit_ok_exgaussian,delta_aic_exgaussian,ks_stat_exgaussian,ks_p_exgaussian,ks_reject_exgaussian,params_gaussian,params_lognormal,params_exgaussian,exg_mu,exg_sigma,exg_tau,exg_tau_frac,ln_s,ln_mu_log,ln_dist_mean,ln_dist_var,ln_dist_skew,feat_n,feat_mean,feat_median,feat_std,feat_var,feat_cv,feat_skewness,feat_excess_kurtosis,feat_iqr,feat_p5,feat_p10,feat_p25,feat_p75,feat_p90,feat_p95,feat_p90_p10_ratio,feat_range,feat_min,feat_max,feat_tail_weight_upper,feat_tail_weight_lower
2017GARR05,tercile,T1_early,1311,exgaussian,exgaussian,5620.729276085431,5620.738450397357,-2808.3646380427153,True,444.9190775126599,0.09633073167465889,0.0,True,5251.395459765003,5251.404634076929,-2623.6977298825013,True,75.58526119223188,0.046881745587731394,0.0,True,5175.810198572771,5175.828561235357,-2584.9050992863854,True,0.0,0.031778638243488255,0.0,True,"[8.095987795575896, 2.0610509741589147]","[0.22725543512707047, 0.0, 7.877708676750361]","[2.5360058067282765, 6.187720302950599, 0.7524683760890016]",6.187720302950599,0.7524683760890016,1.9082641711411048,0.7171950345507889,0.22725543512707047,2.064037084523804,8.08378012934462,3.463541397714729,0.7028663837882041,1311,8.095987795575896,7.74,2.061837484767264,4.251173813591397,0.2546739862792244,2.36381004752808,17.05644062251795,2.285,5.705,5.99,6.705,8.99,10.83,11.785,1.8080133555926543,28.42,4.28,32.7,1.7702407002188183,0.8905908096280087
2017GARR05,tercile,T2_mid,1311,exgaussian,exgaussian,4564.947985632361,4564.957159944288,-2280.4739928161807,True,732.3695973675722,0.14016953789669995,0.0,True,4054.691238098547,4054.7004124104733,-2025.3456190492734,True,222.11284983375754,0.08757706876278093,0.0,True,3832.5783882647893,3832.5967509273755,-1913.2891941323946,True,0.0,0.040654285826395076,0.0,True,"[6.364492753623187, 1.3778901496274092]","[0.18146836555469487, 0.0, 6.250249965623835]","[2.151685141777964, 5.283538525995004, 0.502373486163333]",5.283538525995004,0.502373486163333,1.0809495658008412,0.6827094220979609,0.18146836555469487,1.832621457448365,6.3540146488435605,1.351663939114383,0.5550436556315196,1311,6.364492753623187,6.11,1.378415961571611,1.9000305631153889,0.21657907628018028,3.50809223618818,25.23073873406093,1.1950000000000003,4.93,5.17,5.585,6.78,7.74,8.645,1.4970986460348163,18.18,3.44,21.62,2.12133891213389,0.9874476987447701
2017GARR05,tercile,T3_late,1311,exgaussian,exgaussian,4369.176671900083,4369.18584621201,-2182.5883359500417,True,501.32879603456786,0.11571288385246836,0.0,True,4010.035929968268,4010.0451042801947,-2003.017964984134,True,142.18805410275263,0.06889485675795104,0.0,True,3867.8478758655156,3867.866238528102,-1930.9239379327578,True,0.0,0.026860023175899972,0.01,True,"[6.206872616323417, 1.2787570772607633]","[0.18288541467172645, 0.0, 6.097092292286453]","[2.2148465148366885, 5.0979122200962, 0.5006944515701919]",5.0979122200962,0.5006944515701919,1.1089613610583067,0.6889431593748111,0.18288541467172645,1.8078119841387232,6.19991462372035,1.307412835596135,0.5595489175290403,1311,6.206872616323417,5.97,1.2792450593725,1.636467921928951,0.20610138767923497,2.419635714549349,14.644726723397671,1.2699999999999996,4.73,4.94,5.4,6.67,7.81,8.51,1.5809716599190282,16.07,4.09,20.16,2.000000000000001,0.9763779527559053
2013WALL03,tercile,T1_early,1170,exgaussian,exgaussian,5442.210389751747,5442.220672528097,-2719.1051948758736,True,402.1290153516775,0.10625417138881654,0.0,True,5151.619375898926,5151.629658675275,-2573.809687949463,True,111.53800149885592,0.06227401928737275,0.0,True,5040.08137440007,5040.101957590464,-2517.040687200035,True,0.0,0.02020682788770567,0.21,False,"[10.126264957264956, 2.4721371040906246]","[0.22127520820226435, 0.0, 9.867503400094227]","[3.0567311844893377, 7.7225678396346416, 0.7863595208446378]",7.7225678396346416,0.7863595208446378,2.403689669585898,0.7534961143534877,0.22127520820226435,2.289246873129848,10.112054550421455,5.131210406238661,0.6832759700280251,1170,10.126264957264956,9.555,2.473194250644861,6.116689801422797,0.24423558548806293,1.578684617603029,4.019533857684058,2.7575000000000003,7.239,7.64,8.3925,11.15,13.411000000000001,14.837499999999997,1.755366492146597,19.64,5.52,25.16,1.9156844968268347,0.8398912058023571
2013WALL03,tercile,T2_mid,1171,exgaussian,exgaussian,4726.61977006748,4726.630044040083,-2361.30988503374,True,659.5544889976281,0.10148069178313857,0.0,True,4179.571329810546,4179.581603783148,-2087.785664905273,True,112.50604874069359,0.04797487898839303,0.0,True,4067.065281069852,4067.0858466225513,-2030.532640534926,True,0.0,0.022567634212576237,0.048,True,"[8.62922288642186, 1.8176628871518856]","[0.16942080580279048, 0.0, 8.493825514614901]","[1.8461751870264935, 7.2804422685074694, 0.7305837374237683]",7.2804422685074694,0.7305837374237683,1.34878556807684,0.648651283112078,0.16942080580279048,2.13933948948735,8.616605332766209,2.1619899137720493,0.5169005706953222,1171,8.62922288642186,8.37,1.8184395002559608,3.3067222160911482,0.2107303895368478,7.0934023265343065,123.92921880517795,1.7699999999999996,6.69,7.05,7.57,9.34,10.36,11.175,1.4695035460992907,38.709999999999994,5.34,44.05,1.5847457627118657,0.9491525423728809
2013WALL03,tercile,T3_late,1171,exgaussian,exgaussian,4370.157899373747,4370.168173346349,-2183.0789496868733,True,402.4667171412384,0.09563879778268802,0.0,True,4082.939155417628,4082.9494293902308,-2039.469577708814,True,115.24797318511992,0.061040889243675234,0.0,True,3967.6911822325083,3967.7117477852075,-1980.8455911162541,True,0.0,0.015811361694886505,0.534,False,"[8.224474807856533, 1.5610325668104736]","[0.1705053673019878, 0.0, 8.098653174582623]","[2.110959974409223, 6.8670696651975245, 0.6430272615261026]",6.8670696651975245,0.6430272615261026,1.3574048115355741,0.6785558129239828,0.1705053673019878,2.0916977731103295,8.217235291417303,1.991846058912912,0.5203229085068731,1171,8.224474807856533,7.92,1.5616995322614615,2.4389054290656675,0.18988440827487593,2.241744555273639,11.819791035951505,1.6900000000000004,6.4350000000000005,6.69,7.21,8.9,10.08,10.74,1.506726457399103,17.869999999999997,5.15,23.02,1.6686390532544377,0.8786982248520705
2009LIUE01,tercile,T1_early,1168,exgaussian,exgaussian,6517.59958669523,6517.609887124414,-3256.799793347615,True,881.3216508599917,0.14943123265046276,0.0,True,5833.755445790264,5833.765746219448,-2914.877722895132,True,197.4775099550261,0.07981555769677584,0.0,True,5636.277935835238,5636.298554391939,-2815.138967917619,True,0.0,0.036791086653939264,0.0,True,"[12.294546232876712, 3.933058841269721]","[0.24723779465596413, 0.0, 11.8707884438814]","[2.9343099220283904, 9.217687504515322, 1.0485790408991902]",9.217687504515322,1.0485790408991902,3.076855883741507,0.7458258195672507,0.24723779465596413,2.474080629657555,12.23919972755168,9.442279112969812,0.769019103981879,1168,12.294546232876712,11.46,3.934743595616112,15.48220716324201,0.3200397575547975,3.8733849115478245,24.49135765181788,3.214999999999998,8.58,9.116999999999999,10.13,13.344999999999999,15.78,18.069499999999994,1.7308325106943074,41.65,6.29,47.94,2.0558320373250383,0.8958009331259728
2009LIUE01,tercile,T2_mid,1168,exgaussian,exgaussian,4456.003926656355,4456.0142270855395,-2226.0019633281777,True,84.35566573145297,0.045448591538161276,0.0,True,4374.260774971974,4374.271075401158,-2185.130387485987,True,2.612514047071272,0.01718218722215098,0.598,False,4371.648260924902,4371.668879481604,-2182.824130462451,True,0.0,0.025093657833780647,0.018,True,"[9.765325342465752, 1.6272395727209292]","[0.1630764181740772, 0.0, 9.635253799046444]","[1.0424126449591724, 8.589436016453796, 1.1280504408523602]",8.589436016453796,1.1280504408523602,1.1758940436962693,0.5103829764920057,0.1630764181740772,2.265428642883849,9.764228962971552,2.5694834879524002,0.4969243832660613,1168,9.765325342465752,9.62,1.6279366126212722,2.650177614712822,0.16670582448922452,0.782193897710098,1.9094378491639326,2.1425,7.43,7.92,8.5675,10.71,11.8,12.615999999999994,1.48989898989899,15.23,4.88,20.11,1.398366394399064,1.0221703617269542
2009LIUE01,tercile,T3_late,1168,exgaussian,exgaussian,4297.659717497758,4297.670017926942,-2146.829858748879,True,88.12306355081455,0.05359683633579271,0.0,True,4221.014213145655,4221.024513574839,-2108.5071065728275,True,11.477559198711788,0.02296122243400145,0.166,False,4209.536653946943,4209.5572725036445,-2101.7683269734716,True,0.0,0.017473405194677105,0.352,False,"[9.132662671232877, 1.5205935155832937]","[0.1633034650702478, 0.0, 9.010902329050648]","[1.0411962871438165, 8.037448589192106, 1.0518790507143276]",8.037448589192106,1.0518790507143276,1.0952125621281201,0.510091211561398,0.1633034650702478,2.1984352141142156,9.131858421296693,2.253787136122283,0.4976380087438681,1168,9.132662671232877,8.94,1.5212448728697885,2.314185963232619,0.16657188901343992,0.7628075116870576,1.730076692918729,1.8499999999999996,6.9835,7.394,8.13,9.98,11.098999999999998,11.85,1.5010819583446036,12.739999999999998,4.87,17.61,1.5729729729729733,1.0575675675675673
2012MAHV01,tercile,T1_early,1157,exgaussian,exgaussian,6266.209935646888,6266.220334260406,-3131.104967823444,True,1176.4638714334706,0.21043531247970249,0.0,True,5447.796757261317,5447.807155874835,-2721.8983786306585,True,358.0506930478996,0.13576442825146984,0.0,True,5089.746064213417,5089.766879477945,-2541.8730321067087,True,0.0,0.08148523879126923,0.0,True,"[10.304969749351772, 3.6229505068462142]","[0.25676160856230756, 0.0, 9.906756317070354]","[3.841186138028058, 7.657295582140668, 0.6892838855475203]",7.657295582140668,0.6892838855475203,2.6476677063312533,0.793439051610743,0.25676160856230756,2.2932169806428933,10.238757173383085,7.144125430339326,0.800946725091446,1157,10.304969749351772,9.41,3.6245171882196976,13.137124847700022,0.3517251652725808,4.0590808962814355,24.720336059925966,2.1899999999999995,7.41,7.746,8.5,10.69,13.318000000000001,16.538000000000014,1.7193390136844824,38.28,5.74,44.02,3.2547945205479527,0.9132420091324203
