solver_id,split_method,phase,n_solves,preferred_dist,ll_preferred_dist,aic_gaussian,aicc_gaussian,ll_gaussian,fit_ok_gaussian,delta_aic_gaussian,ks_stat_gaussian,ks_p_gaussian,ks_reject_gaussian,aic_lognormal,aicc_lognormal,ll_lognormal,fit_ok_lognormal,delta_aic_lognormal,ks_stat_lognormal,ks_p_lognormal,ks_reject_lognormal,aic_exgaussian,aicc_exgaussian,ll_exgaussian,fit_ok_exgaussian,delta_aic_exgaussian,ks_stat_exgaussian,ks_p_exgaussian,ks_reject_exgaussian,params_gaussian,params_lognormal,params_exgaussian,exg_mu,exg_sigma,exg_tau,exg_tau_frac,ln_s,ln_mu_log,ln_dist_mean,ln_dist_var,ln_dist_skew,feat_n,feat_mean,feat_median,feat_std,feat_var,feat_cv,feat_skewness,feat_excess_kurtosis,feat_iqr,feat_p5,feat_p10,feat_p25,feat_p75,feat_p90,feat_p95,feat_p90_p10_ratio,feat_range,feat_min,feat_max,feat_tail_weight_upper,feat_tail_weight_lower
2008BARA01,quintile,P2,600,exgaussian,exgaussian,2026.5789020667448,2026.5990025692574,-1011.2894510333724,True,28.50944846363427,0.04301893628961806,0.004,True,1999.3778657265793,1999.397966229092,-997.6889328632897,True,1.30841212346877,0.025243626729292368,0.528,False,1998.0694536031106,1998.1097220594863,-996.0347268015553,True,0.0,0.021871891981090297,0.55,False,"[11.016733333333331, 1.3054448777673031]","[0.11663743106102735, 0.0, 10.941483492176927]","[0.9114111961320039, 10.136203357330276, 0.966110041466709]",10.136203357330276,0.966110041466709,0.8805235084883132,0.47682633541980207,0.11663743106102735,2.3925613903762244,11.016162752821469,1.6622412740512893,0.3527088111810774,600,11.016733333333331,10.93,1.306534110228613,1.7070313811908735,0.11859541941306981,0.6289592071695959,1.365968831346219,1.6325000000000003,9.109499999999999,9.486,10.125,11.7575,12.725000000000001,13.3,1.341450558718111,10.39,7.77,18.16,1.4517611026033694,1.1151607963246557
2008BARA01,quintile,P3,600,exgaussian,exgaussian,2147.051167506311,2147.071268008823,-1071.5255837531554,True,77.13917208442444,0.05659957960321893,0.0,True,2094.121386642772,2094.1414871452844,-1045.060693321386,True,24.209391220885664,0.0420352577577881,0.018,True,2069.9119954218863,2069.9522638782623,-1031.9559977109432,True,0.0,0.02975429334388055,0.102,False,"[10.6688, 1.44330762255776]","[0.1305709449972981, 0.0, 10.57685210034337]","[0.9264681152214165, 9.726893453426491, 1.0166572596738226]",9.726893453426491,1.0166572596738226,0.9419005351961766,0.4809153641844386,0.1305709449972981,2.358667849109583,10.667398647159168,1.956669603956737,0.39564309764897915,600,10.6688,10.585,1.4445118844465,2.086614584307178,0.1353959099848624,1.2908217218510285,6.687144228889164,1.6524999999999999,8.689499999999999,9.117999999999999,9.76,11.4125,12.352,12.821,1.3546830445273088,13.930000000000001,6.49,20.42,1.3531013615733731,1.147049924357036
2008BARA01,quintile,P4,600,exgaussian,exgaussian,2005.3836486507378,2005.4037491532504,-1000.6918243253689,True,58.49786139913863,0.07395070311249652,0.0,True,1962.597324918483,1962.6174254209957,-979.2986624592415,True,15.711537666883942,0.04893017256041077,0.004,True,1946.8857872515991,1946.926055707975,-970.4428936257996,True,0.0,0.02342860869657304,0.424,False,"[10.32545, 1.2825896190260286]","[0.12075610491325889, 0.0, 10.249288962509985]","[1.1682581069037496, 9.35274967109208, 0.8326087258776073]",9.35274967109208,0.8326087258776073,0.9727018938853165,0.5388002946623409,0.12075610491325889,2.3272083336670204,10.324289801303228,1.5657011198508266,0.3653732451810703,600,10.32545,10.18,1.283659781597712,1.6477824348914856,0.12431998427165034,0.858979400275225,1.755506263295648,1.5124999999999993,8.4785,8.86,9.5,11.0125,11.931,12.541999999999998,1.3466139954853273,8.84,7.0,15.84,1.561652892561983,1.1249586776859506
2008BARA01,quintile,P5,601,exgaussian,exgaussian,2152.876229643706,2152.8962965333385,-1074.438114821853,True,174.48180173083165,0.09768812678295169,0.0,True,2033.1702781236215,2033.1903450132536,-1014.5851390618108,True,54.77585021074697,0.0636711732115558,0.0,True,1978.3944279128746,1978.4346289178998,-986.1972139564373,True,0.0,0.03238123645221469,0.038,True,"[10.046405990016638, 1.4460158339073867]","[0.1314774303537014, 0.0, 9.955679279900204]","[1.3289105717213305, 8.984531573046638, 0.7990596846222953]",8.984531573046638,0.7990596846222953,1.0618788623308804,0.5706146847618602,0.1314774303537014,2.29814317023599,10.042100721460663,1.7583715312685704,0.39844547668955754,601,10.046405990016638,9.9,1.4472203454314505,2.094446728230727,0.14405353983002372,2.45245088283938,16.045378274671066,1.450000000000001,8.29,8.57,9.19,10.64,11.54,12.48,1.3465577596266043,16.270000000000003,6.83,23.1,1.7793103448275849,1.110344827586207
2010THOM03,quintile,P1,569,exgaussian,exgaussian,3025.4509354773145,3025.472136890742,-1510.7254677386572,True,362.563574925598,0.14132664243256077,0.0,True,2748.1237727092985,2748.144974122726,-1372.0618863546492,True,85.23641215758198,0.08674862160272756,0.0,True,2662.8873605517165,2662.9298384278227,-1328.4436802758582,True,0.0,0.02717196041029113,0.296,False,"[11.60456942003515, 3.4422144953247895]","[0.24007082364565382, 0.0, 11.237308224434303]","[3.1136136247300445, 8.706996314413233, 0.9306183260591183]",8.706996314413233,0.9306183260591183,2.897585899441138,0.7569047335928092,0.24007082364565382,2.419239333973302,11.565844720786705,7.936127743905501,0.7451657704964707,569,11.60456942003515,10.87,3.4452432812124134,11.869701266739277,0.29688678282748193,3.723391134336202,29.638004341431923,3.1500000000000004,8.21,8.677999999999999,9.6,12.75,15.218,17.14,1.7536298686333258,43.86,6.21,50.07,1.9904761904761907,0.8444444444444438
2010THOM03,quintile,P2,570,exgaussian,exgaussian,2402.6270183166444,2402.6481823378085,-1199.3135091583222,True,268.68381230500563,0.1022240333280714,0.0,True,2187.931505174666,2187.9526691958304,-1091.965752587333,True,53.98829916302748,0.05765782057950142,0.0,True,2133.9432060116387,2133.985608838494,-1063.9716030058194,True,0.0,0.023989888011959115,0.412,False,"[9.412561403508771, 1.9840104079518304]","[0.17762005174880693, 0.0, 9.252552025357334]","[1.6279119585497064, 7.951638168455946, 0.8974190402935773]",7.951638168455946,0.8974190402935773,1.4609191875241154,0.6194697479317837,0.17762005174880693,2.2248994081056335,9.399663112117247,2.831896165958397,0.5428289411203131,570,9.412561403508771,9.1,1.985753061259207,3.9432152203003117,0.2109684044684125,4.0939335215894666,36.38195826976404,1.9250000000000007,7.289,7.58,8.2925,10.217500000000001,11.47,12.2355,1.5131926121372032,26.19,4.86,31.05,1.6288311688311685,0.9407792207792204
2010THOM03,quintile,P3,569,exgaussian,exgaussian,2152.6554388818486,2152.6766402952762,-1074.3277194409243,True,104.05027238807043,0.06451156574651395,0.0,True,2062.5958252282967,2062.6170266417244,-1029.2979126141483,True,13.990658734518547,0.027625393943481846,0.348,False,2048.605166493778,2048.6476443698843,-1021.3025832468891,True,0.0,0.026238815813027394,0.28,False,"[9.04202108963093, 1.5986497904341186]","[0.16568183375376094, 0.0, 8.914747120877774]","[1.3111550474806801, 7.807646665746656, 0.941443454268003]",7.807646665746656,0.941443454268003,1.234378336981139,0.5673159180341149,0.16568183375376094,2.1877068853354262,9.03794766438646,2.2733372014856683,0.5051189900089507,569,9.04202108963093,8.83,1.6000564337246796,2.56018059110374,0.17695783031954745,1.6701348071488138,8.474221158513775,1.9299999999999988,6.938,7.316,7.94,9.87,10.922,11.684000000000001,1.4928922908693276,15.649999999999999,5.57,21.22,1.4787564766839392,0.9803108808290163
2010THOM03,quintile,P4,570,exgaussian,exgaussian,2259.738890922056,2259.76005494322,-1127.869445461028,True,149.87786564106773,0.09496168942283467,0.0,True,2144.3743251481983,2144.3954891693625,-1070.1871625740991,True,34.51329986721021,0.05829426398427695,0.0,True,2109.861025280988,2109.9034281078434,-1051.930512640494,True,0.0,0.018962368032448884,0.836,False,"[9.247894736842106, 1.7502870309392267]","[0.17377378501429466, 0.0, 9.102815091355367]","[1.842100629038105, 7.7410598358409, 0.8179959569168564]",7.7410598358409,0.8179959569168564,1.506830866787168,0.6481475744444541,0.17377378501429466,2.208583716382135,9.241298264144202,2.6182328264572003,0.5306498665161508,570,9.247894736842106,8.96,1.75182439358163,3.0688887059476455,0.18942953433527385,1.820288955379131,7.952298232022255,2.0075000000000003,7.0489999999999995,7.428999999999999,8.0625,10.07,11.374,12.204999999999995,1.5310270561313772,16.26,5.81,22.07,1.6164383561643803,0.9519302615193032
2010THOM03,quintile,P5,570,exgaussian,exgaussian,2070.920329426989,2070.9414934481533,-1033.4601647134946,True,79.11824015607544,0.07865079930773705,0.0,True,2008.6611272121665,2008.6822912333305,-1002.3305636060833,True,16.859037941252836,0.05263553751947142,0.002,True,1991.8020892709137,1991.8444920977688,-992.9010446354569,True,0.0,0.03032821276772424,0.084,False,"[9.034298245614035, 1.4831222218969822]","[0.15742348665909314, 0.0, 8.920498917949914]","[1.6004809648872182, 7.751323004951219, 0.8016139230758975]",7.751323004951219,0.8016139230758975,1.2829678250715408,0.6154557508774653,0.15742348665909314,2.1883518775333495,9.031721166249987,2.0467867010083522,0.47918622833385516,570,9.034298245614035,8.77,1.4844249206302518,2.2035173449881293,0.16430993091808865,1.0042466477971983,1.8648781158650358,1.7925000000000004,7.17,7.447,8.02,9.8125,11.003,11.757499999999997,1.4775077212300256,11.36,5.2,16.56,1.6666666666666647,0.8926080892608085
2016KELL12,quintile,P1,554,exgaussian,exgaussian,3119.5867956249645,3119.6085742093564,-1557.7933978124822,True,415.57507367181597,0.15425288874419263,0.0,True,2808.627054264496,2808.648832848888,-1402.313527132248,True,104.61533231134763,0.08309057709928824,0.0,True,2704.0117219531485,2704.055358316785,-1349.0058609765742,True,0.0,0.039952732227639176,0.022,True,"[12.624151624548738, 4.026763320114031]","[0.249642364632191, 0.0, 12.182972103944993]","[4.136177015046344, 9.207103080852242, 0.8261365102709961]",9.207103080852242,0.8261365102709961,3.4170468450734917,0.8053026605059527,0.249642364632191,2.5000392476171243,12.568578163586013,10.158090004673006,0.7770550068184519,554,12.624151624548738,11.805,4.030402510481832,16.244144396498257,0.3192612565460931,3.695288652683261,24.101526394997812,3.405000000000001,8.9165,9.273,10.2325,13.637500000000001,16.29,19.0105,1.7567130378518279,45.339999999999996,7.42,52.76,2.1161527165932448,0.8483113069016152
2016KELL12,quintile,P2,555,exgaussian,exgaussian,2190.309094454349,2190.330833584784,-1093.1545472271746,True,77.23460141924488,0.08350998766449169,0.0,True,2125.1634582092856,2125.1851973397206,-1060.5817291046428,True,12.08896517418134,0.05302304219162557,0.0,True,2113.0744930351043,2113.1180502038883,-1053.5372465175521,True,0.0,0.029972822194540838,0.13,False,"[9.341765765765766, 1.7344828497120215]","[0.17794242965384133, 0.0, 9.191827252903293]","[1.631363170226647, 7.82969170537063, 0.9268814696618457]",7.82969170537063,0.9268814696618457,1.5120802927718822,0.6199688392256903,0.17794242965384133,2.218314747169609,9.33850804543537,2.8054841052890223,0.5438510535420336,555,9.341765765765766,8.98,1.7360475616673146,3.013861136371028,0.18583719664962148,1.0121529093155865,2.004480433774501,2.1449999999999996,7.124,7.46,8.14,10.285,11.75,12.518999999999998,1.5750670241286864,13.52,5.31,18.83,1.6498834498834491,0.8652680652680658
2016KELL12,quintile,P3,555,exgaussian,exgaussian,2118.768898146355,2118.7906372767898,-1057.3844490731774,True,124.65716801230838,0.10033961526432977,0.0,True,2029.4997287896017,2029.5214679200365,-1012.7498643948009,True,35.38799865555529,0.06354986921394035,0.0,True,1994.1117301340464,1994.1552873028304,-994.0558650670232,True,0.0,0.02634305204399423,0.27,False,"[8.90263063063063, 1.6262206000856236]","[0.17113179051671276, 0.0, 8.76842597359278]","[1.7003993944717828, 7.522123227618842, 0.8118730884605558]",7.522123227618842,0.8118730884605558,1.3805085080062653,0.6296844081482225,0.17113179051671276,2.171157311780207,8.897767091305631,2.3528723662022757,0.5223005970624348,555,8.90263063063063,8.64,1.6276876464823755,2.6493670745113347,0.18283221151309026,1.3101470685537222,2.756116550077775,1.745,6.848000000000001,7.224,7.81,9.555,10.926,11.965999999999994,1.5124584717607974,11.23,5.45,16.68,1.9060171919770734,1.0269340974212033
2016KELL12,quintile,P4,555,exgaussian,exgaussian,2057.987968910151,2058.009708040586,-1026.9939844550754,True,59.98744878129264,0.06990282128321612,0.0,True,2005.8336898691587,2005.8554289995934,-1000.9168449345793,True,7.833169740300491,0.036537777087603196,0.078,False,1998.0005201288582,1998.0440772976422,-996.0002600644291,True,0.0,0.020138042987678018,0.744,False,"[8.853603603603604, 1.5395668004214649]","[0.16831539416804217, 0.0, 8.727081044740563]","[1.3432864406646448, 7.605726261276905, 0.9289773573819877]",7.605726261276905,0.9289773573819877,1.247882687855698,0.573248928237573,0.16831539416804217,2.1664309548047846,8.851580146964976,2.251415280274573,0.5134147026616023,555,8.853603603603604,8.68,1.54095567467813,2.3745443913227313,0.17404841504886537,0.8720470721788133,1.3638568196708203,1.8600000000000003,6.734,7.098,7.765,9.625,10.89,11.683,1.5342349957734573,11.11,4.91,16.02,1.6145161290322578,1.0462365591397846
2016KELL12,quintile,P5,555,exgaussian,exgaussian,2157.639119376894,2157.660858507329,-1076.819559688447,True,179.59317320619107,0.10192433761334685,0.0,True,2018.1640340273302,2018.185773157765,-1007.0820170136651,True,40.1180878566272,0.06544731732137543,0.0,True,1978.045946170703,1978.089503339487,-986.0229730853515,True,0.0,0.02453845372501484,0.394,False,"[8.881081081081081, 1.6841767852206933]","[0.16981652672506556, 0.0, 8.746558764165078]","[1.907049031127983, 7.456734539365296, 0.7468857111507651]",7.456734539365296,0.7468857111507651,1.4243476718134012,0.6560085539348528,0.16981652672506556,2.168660338917631,8.873587478052968,2.3037505034444856,0.5181490139417092,555,8.881081081081081,8.54,1.685696115060766,2.84157139233096,0.18980753577981846,2.6344468969758834,19.038053816587084,1.8499999999999996,6.824,7.2,7.85,9.7,10.95,11.573,1.5208333333333333,20.28,5.38,25.66,1.6394594594594605,0.9275675675675674
2014PETE03,quintile,P1,554,exgaussian,exgaussian,2924.6086791810067,2924.6304577653987,-1460.3043395905033,True,354.1902098296796,0.12941110064451689,0.0,True,2639.2996336163965,2639.3214122007885,-1317.6498168081982,True,68.8811642650694,0.06300532323662345,0.0,True,2570.418469351327,2570.4621057149634,-1282.2092346756635,True,0.0,0.03659568386184253,0.026,True,"[13.341823104693141, 3.3770072139722602]","[0.20010451320186798, 0.0, 13.045017002060897]","[2.044031358902644, 10.839991854455533, 1.2239646779416855]",10.839991854455533,1.2239646779416855,2.5018221839019805,0.6714882725910898,0.20010451320186798,2.5684062219271215,13.308822085473436,7.236307102584272,0.6146310368611105,554,13.341823104693141,12.864999999999998,3.3800591867722747,11.424800106083651,0.25334312711606105,5.1025972259839,53.550247244669166,2.959999999999999,9.9665,10.413,11.47,14.43,16.233999999999998,18.374,1.5590127724959184,48.72,8.28,57.0,1.8611486486486493,0.9792229729729728
2014PETE03,quintile,P2,554,exgaussian,exgaussian,2463.6575208797794,2463.6792994641714,-1229.8287604398897,True,293.1751133445123,0.1295407456294282,0.0,True,2253.510534636171,2253.532313220563,-1124.7552673180855,True,83.02812710090393,0.0858286577727736,0.0,True,2170.482407535267,2170.5260438989035,-1082.2412037676336,True,0.0,0.03772066097968041,0.012,True,"[11.034783393501806, 2.227698470742243]","[0.16966453380794375, 0.0, 10.86164475402008]","[1.8705895762959908, 9.349162783086681, 0.9011155572620615]",9.349162783086681,0.9011155572620615,1.6856173684525653,0.6516395069996977,0.16966453380794375,2.3852377536847142,11.019107162447082,3.5460165348755224,0.5176694632275156,554,11.034783393501806,10.67,2.2297117549043883,4.971614509958807,0.20206212259838532,3.587030097575811,25.18084206819142,2.0275000000000016,8.7065,9.05,9.772499999999999,11.8,13.189,14.205500000000002,1.4573480662983425,26.360000000000003,6.91,33.27,1.7437731196054251,0.9684340320591853
2014PETE03,quintile,P3,554,exgaussian,exgaussian,2363.4088081250193,2363.4305867094113,-1179.7044040625096,True,244.43178603531624,0.1306200522825378,0.0,True,2195.871596274639,2195.893374859031,-1095.9357981373196,True,76.89457418493612,0.08549315320760076,0.0,True,2118.977022089703,2119.0206584533394,-1056.4885110448515,True,0.0,0.03691552777878371,0.024,True,"[10.781696750902526, 2.0349918196086]","[0.1646454217695897, 0.0, 10.625385595747698]","[1.8820654354898974, 9.17035195974839, 0.8561587062034889]",9.17035195974839,0.8561587062034889,1.6113467082393365,0.6530266149803713,0.1646454217695897,2.363246005516454,10.770383115132319,3.1875820432009303,0.5018577744986271,554,10.781696750902526,10.42,2.036830944990388,4.1486802984704365,0.18891562172900908,2.8951041647300677,18.108824298483196,1.8499999999999996,8.526499999999999,8.879,9.58,11.43,12.901,13.964500000000001,1.4529789390697152,23.549999999999997,6.53,30.08,1.915945945945947,1.0235135135135145
