solver_id,split_method,phase,n_solves,preferred_dist,ll_preferred_dist,aic_gaussian,aicc_gaussian,ll_gaussian,fit_ok_gaussian,delta_aic_gaussian,ks_stat_gaussian,ks_p_gaussian,ks_reject_gaussian,aic_lognormal,aicc_lognormal,ll_lognormal,fit_ok_lognormal,delta_aic_lognormal,ks_stat_lognormal,ks_p_lognormal,ks_reject_lognormal,aic_exgaussian,aicc_exgaussian,ll_exgaussian,fit_ok_exgaussian,delta_aic_exgaussian,ks_stat_exgaussian,ks_p_exgaussian,ks_reject_exgaussian,params_gaussian,params_lognormal,params_exgaussian,exg_mu,exg_sigma,exg_tau,exg_tau_frac,ln_s,ln_mu_log,ln_dist_mean,ln_dist_var,ln_dist_skew,feat_n,feat_mean,feat_median,feat_std,feat_var,feat_cv,feat_skewness,feat_excess_kurtosis,feat_iqr,feat_p5,feat_p10,feat_p25,feat_p75,feat_p90,feat_p95,feat_p90_p10_ratio,feat_range,feat_min,feat_max,feat_tail_weight_upper,feat_tail_weight_lower
2011EDUA01,quartile,Q4_late,1066,exgaussian,exgaussian,4671.111864114568,4671.123152919836,-2333.555932057284,True,275.1477437020458,0.08060279147113958,0.0,True,4466.6143344547345,4466.625623260003,-2231.3071672273672,True,70.65021404221261,0.04711095705227064,0.0,True,4395.964120412522,4395.986719282579,-2194.982060206261,True,0.0,0.016795210441557518,0.52,False,"[13.062551594746717, 2.1600650265692876]","[0.15206748452136812, 0.0, 12.905467255071779]","[1.577981702107225, 11.311508937439278, 1.1096800803153144]",11.311508937439278,1.1096800803153144,1.751054861930442,0.612099651761451,0.15206748452136812,2.5576510398046697,13.055549595447799,3.9874398412298486,0.462430696117527,1066,13.062551594746717,12.754999999999999,2.16107890366176,4.670262027851914,0.16544079370609852,2.006114399310947,10.934924334092496,2.4575000000000014,10.33,10.79,11.622499999999999,14.08,15.515,16.575,1.4379054680259502,24.830000000000005,8.44,33.27,1.5544252288911489,0.9867751780264487
2003BRUC01,quartile,Q1_early,695,exgaussian,exgaussian,3668.348451036648,3668.36579207711,-1832.174225518324,True,278.72251529983623,0.09723414405653963,0.0,True,3450.0646378804263,3450.0819789208886,-1723.0323189402131,True,60.43870214361459,0.04962861912391392,0.0,True,3389.6259357368117,3389.660668008881,-1691.8129678684058,True,0.0,0.027449543460339232,0.118,False,"[16.605798561151076, 3.3779984989195846]","[0.17680158006344535, 0.0, 16.329476539474854]","[1.7284983552067628, 13.960723574848338, 1.5302756542023719]",13.960723574848338,1.5302756542023719,2.6450789513017527,0.6334980381821703,0.17680158006344535,2.79297185132315,16.58670134804293,8.735701328133642,0.540234861437552,695,16.605798561151076,16.1,3.380431339349398,11.427316040055565,0.20356933313992184,3.238763176930641,25.2727121733018,3.5549999999999997,12.924,13.43,14.445,18.0,20.014000000000003,21.676999999999992,1.490245718540581,43.519999999999996,9.55,53.07,1.5687763713080145,0.89338959212377
2003BRUC01,quartile,Q2_mid_early,696,exgaussian,exgaussian,3772.6056219414236,3772.6229379587394,-1884.3028109707118,True,506.44513033014846,0.14985712105228632,0.0,True,3402.3936621630946,3402.4109781804104,-1699.1968310815473,True,136.2331705518195,0.09092832468891543,0.0,True,3266.160491611275,3266.1951736922,-1630.0802458056376,True,0.0,0.041607221798949934,0.0,True,"[15.48390804597701, 3.6269536887738134]","[0.18299944726469736, 0.0, 15.191079349296563]","[2.023902687206722, 12.927519203229256, 1.2630878775149335]",12.927519203229256,1.2630878775149335,2.5563669494807084,0.6693015273835637,0.18299944726469736,2.7207083706531687,15.447586375706463,8.126679166047523,0.5599116415053401,696,15.48390804597701,14.870000000000001,3.6295620700449893,13.173720820309269,0.23440865570032968,4.922155884857694,44.12681732829499,2.7699999999999996,11.94,12.44,13.66,16.43,18.525,20.095,1.4891479099678455,51.4,8.71,60.11,1.886281588447653,1.0577617328519862
2003BRUC01,quartile,Q3_mid_late,695,exgaussian,exgaussian,4386.236281916796,4386.253622957258,-2191.118140958398,True,1020.833716783965,0.2175899849204571,0.0,True,3500.630408005908,3500.6477490463703,-1748.315204002954,True,135.2278428730774,0.0983373209612255,0.0,True,3365.4025651328307,3365.4372974049,-1679.7012825664153,True,0.0,0.0629666762324731,0.0,True,"[15.508129496402876, 5.661842897010206]","[0.1981214773217968, 0.0, 15.1121314113892]","[2.1670357206288817, 12.686451828179408, 1.30209900723656]",12.686451828179408,1.30209900723656,2.82169506047703,0.684247325192332,0.1981214773217968,2.7154978259918128,15.411652603810921,9.508519618674462,0.6082547265354039,695,15.508129496402876,14.79,5.665920566171843,32.10265586216905,0.3653516413753224,14.873500013022612,303.39746610490664,3.035,11.687,12.427999999999999,13.535,16.57,18.6,20.837999999999997,1.4966205342774384,127.57999999999998,8.81,136.39,1.992751235584843,1.0224052718286654
2003BRUC01,quartile,Q4_late,696,exgaussian,exgaussian,3463.0799836248366,3463.0972996421524,-1729.5399918124183,True,229.63235007714547,0.10503337290814985,0.0,True,3305.4602688923405,3305.4775849096563,-1650.7301344461703,True,72.01263534464942,0.06568685121067519,0.0,True,3233.447633547691,3233.482315628616,-1613.7238167738456,True,0.0,0.030957493682419845,0.024,True,"[15.500704022988508, 2.903836284171539]","[0.16984345461822323, 0.0, 15.266765665620587]","[1.6797969180200751, 13.176586967071191, 1.383579148949091]",13.176586967071191,1.383579148949091,2.3241319902415216,0.6268373945519596,0.16984345461822323,2.725678287078641,15.488559995533135,7.020996799639012,0.5182339782718446,696,15.500704022988508,15.03,2.905924624092073,8.444397920904654,0.18747049293905657,2.034576260935084,8.495891571642609,2.885,12.1575,12.73,13.72,16.605,18.47,20.8175,1.450903377847604,28.26,7.66,35.92,2.0060658578856154,0.9956672443674173
2010GRAC02,quartile,Q1_early,671,exgaussian,exgaussian,4684.621026010394,4684.6389900822505,-2340.310513005197,True,439.5923154627526,0.145483641305311,0.0,True,4348.888021443849,4348.905985515705,-2172.4440107219243,True,103.85931089620681,0.07699893302831151,0.0,True,4245.028710547642,4245.064692556637,-2119.514355273821,True,0.0,0.051628230884399606,0.0,True,"[28.197913561847994, 7.915766801273327]","[0.22491767866659879, 0.0, 27.404404800044542]","[2.3476561385338504, 22.10158888889371, 2.596769595807336]",22.10158888889371,2.596769595807336,6.096322081955158,0.7012835373115821,0.22491767866659879,3.3107037595993742,28.10641214966464,40.991079032925015,0.6951972631044011,671,28.197913561847994,26.86,7.92167188736221,62.75288549102476,0.2809311359149741,3.4417624091632515,19.210490006578635,6.630000000000003,20.34,21.53,23.884999999999998,30.515,34.66,39.03,1.609846725499303,83.81,14.99,98.8,1.8355957767722468,0.98340874811463
2010GRAC02,quartile,Q2_mid_early,672,exgaussian,exgaussian,3734.283946069152,3734.301883288883,-1865.141973034576,True,187.75977753451343,0.08014086669801168,0.0,True,3595.7840204408817,3595.8019576606125,-1795.8920102204409,True,49.25985190624306,0.055534666282300915,0.0,True,3546.5241685346386,3546.5600966783513,-1770.2620842673193,True,0.0,0.031226435220343962,0.04,True,"[20.6334375, 3.8828536310938264]","[0.17242540606703688, 0.0, 20.314001553049234]","[1.994995906385327, 17.215251672353695, 1.7133865144346383]",17.215251672353695,1.7133865144346383,3.4181990823529276,0.666109727272748,0.17242540606703688,3.011310379969469,20.618230090410822,12.828538259889973,0.5263870374479884,672,20.6334375,19.995,3.8857458874584365,15.099021101900153,0.18832275947516922,1.7970884995061982,7.3708456562205384,4.364999999999998,15.972,16.72,18.015,22.38,25.069,27.416999999999994,1.499342105263158,37.88,13.12,51.0,1.700343642611683,0.9216494845360831
2010GRAC02,quartile,Q3_mid_late,671,exgaussian,exgaussian,3600.483684062977,3600.501648134833,-1798.2418420314884,True,218.1375261767089,0.1073257699439919,0.0,True,3444.0204738520333,3444.0384379238894,-1720.0102369260167,True,61.674315965765345,0.06959599814748085,0.0,True,3382.346157886268,3382.3821398952637,-1688.173078943134,True,0.0,0.020986967733950368,0.518,False,"[18.608554396423248, 3.5289649035177586]","[0.17141431162336704, 0.0, 18.321711950876704]","[1.8876837245304023, 15.637616747515874, 1.5738485330520446]",15.637616747515874,1.5738485330520446,2.9709282607183938,0.6537016877904034,0.17141431162336704,2.9080868019803328,18.592871137886856,10.308206445060737,0.5231927904733541,671,18.608554396423248,18.0,3.5315974774784475,12.472180742932133,0.1897835480523547,2.069902884906179,9.651468980726674,3.625,14.295,15.04,16.365000000000002,19.990000000000002,22.83,24.695,1.5179521276595744,35.78,12.19,47.97,1.846896551724138,1.0220689655172415
2010GRAC02,quartile,Q4_late,672,exgaussian,exgaussian,3507.4854311944414,3507.503368414172,-1751.7427155972207,True,171.81531157949348,0.08358518963872419,0.0,True,3378.129200487865,3378.147137707596,-1687.0646002439325,True,42.459080872917184,0.04709038836665569,0.004,True,3335.670119614948,3335.7060477586606,-1664.835059807474,True,0.0,0.017631004668365313,0.822,False,"[18.369181547619046, 3.2799279649308914]","[0.16448183073792588, 0.0, 18.111180071560515]","[1.6405136266635512, 15.664904600609173, 1.6484258783822607]",15.664904600609173,1.6484258783822607,2.7042651160309323,0.6212858021628314,0.16448183073792588,2.8965294310954697,18.357836993066037,9.24201962190671,0.5013431905561645,672,18.369181547619046,17.89,3.2823711145917662,10.773960133906394,0.17868902357368321,1.8012642724525658,7.711832521857611,3.5299999999999976,14.1955,14.96,16.275000000000002,19.805,22.304,23.960499999999996,1.4909090909090907,31.609999999999996,11.3,42.91,1.7196883852691218,1.046600566572239
2003DENN01,quartile,Q1_early,591,exgaussian,exgaussian,3715.991743438165,3716.0121516014306,-1855.9958717190825,True,377.71647372769803,0.16072570195680125,0.0,True,3470.821639186602,3470.8420473498677,-1733.410819593301,True,132.54636947613517,0.1066557596053388,0.0,True,3338.275269710467,3338.316155570774,-1666.1376348552335,True,0.0,0.04378770911982066,0.002,True,"[21.96424703891709, 5.592880300046382]","[0.2121667431723259, 0.0, 21.42283666616848]","[3.3036944901737755, 17.195737700599082, 1.4433891609554372]",17.195737700599082,1.4433891609554372,4.768516818225026,0.767641499115886,0.2121667431723259,3.064457486978248,21.91047538259394,22.103940924619923,0.6536106542118281,591,21.96424703891709,20.7,5.597618022454642,31.33332752530902,0.2548513505851837,2.936341021376756,16.36752064122683,4.955000000000002,16.595,17.31,18.494999999999997,23.45,28.24,33.07,1.6314269208549972,60.95,13.28,74.23,2.4964682139253274,0.8284561049445003
2003DENN01,quartile,Q2_mid_early,591,exgaussian,exgaussian,3288.708604549226,3288.7290127124916,-1642.354302274613,True,277.43109705115876,0.14452732200677543,0.0,True,3119.415445232303,3119.4358533955683,-1557.7077226161514,True,108.13793773423549,0.10002897270100342,0.0,True,3011.2775074980673,3011.318393358374,-1502.6387537490336,True,0.0,0.04317363380470218,0.006,True,"[19.923536379018614, 3.896204042056813]","[0.17219077370445604, 0.0, 19.60783048250362]","[2.3472267409561027, 16.63618895278402, 1.4005173727809619]",16.63618895278402,1.4005173727809619,3.2873318285650606,0.7012452165955272,0.17219077370445604,2.9759290008652877,19.90067860971565,11.918175523390959,0.5256456143506665,591,19.923536379018614,19.13,3.899504511976946,15.20613543892856,0.19572351202086274,2.226617885155448,7.979309986244189,3.5599999999999987,15.79,16.41,17.56,21.119999999999997,24.72,26.965,1.506398537477148,33.22,11.21,44.43,2.2008426966292145,0.9382022471910115
2003DENN01,quartile,Q3_mid_late,591,exgaussian,exgaussian,3552.3965461542834,3552.416954317549,-1774.1982730771417,True,433.57740283740077,0.16058343518045903,0.0,True,3275.4456553022683,3275.466063465534,-1635.7228276511341,True,156.6265119853856,0.1053485950635773,0.0,True,3118.8191433168827,3118.8600291771895,-1556.4095716584413,True,0.0,0.050256356628332166,0.0,True,"[20.792453468697122, 4.86997596426357]","[0.1890843291707227, 0.0, 20.37572343891576]","[2.7207457918332727, 17.025649841884693, 1.3844736029456488]",17.025649841884693,1.3844736029456488,3.766800729118623,0.7312366778200982,0.1890843291707227,3.0143441647010505,20.743244065772878,15.662143532192552,0.5793057815683484,591,20.792453468697122,19.75,4.874101315248355,23.756863631305745,0.23441684371622026,3.4121425541011483,17.80964971547896,3.7300000000000004,15.98,16.86,18.195,21.925,24.97,28.104999999999997,1.481020166073547,45.349999999999994,14.3,59.65,2.2399463806970497,1.0107238605898121
2003DENN01,quartile,Q4_late,592,exgaussian,exgaussian,3597.1051804322597,3597.125553946691,-1796.5525902161298,True,278.2238644918002,0.1371539154286726,0.0,True,3412.7029966721975,3412.723370186629,-1704.3514983360988,True,93.82168073173807,0.08745382137919722,0.0,True,3318.8813159404594,3318.92213226699,-1656.4406579702297,True,0.0,0.04000105573785229,0.012,True,"[23.091672297297297, 5.031804563935086]","[0.190160948634425, 0.0, 22.64452406791908]","[2.405498121245439, 18.809561169839178, 1.7801250561237656]",18.809561169839178,1.7801250561237656,4.28208747808765,0.7063572010915439,0.190160948634425,3.1199180596938763,23.057674240626948,19.57715741063746,0.5827453150746497,592,23.091672297297297,22.105,5.036059790542427,25.361898213918234,0.21808986918335313,2.297251953427282,9.191897832812325,4.824999999999999,17.6425,18.574,19.86,24.685,28.344,32.937999999999995,1.5260040917411435,46.82,14.07,60.89,2.2451813471502584,0.9248704663212441
2015NICH04,quartile,Q1_early,527,exgaussian,exgaussian,3411.7942591565916,3411.8171599199504,-1703.8971295782958,True,391.10619336295895,0.16106454832379802,0.0,True,3150.3977793264758,3150.4206800898346,-1573.1988896632379,True,129.70971353284312,0.10659208503925321,0.0,True,3020.6880657936326,3020.7339548949712,-1507.3440328968163,True,0.0,0.04135389350423779,0.022,True,"[22.836053130929788, 6.136550958560218]","[0.2152867488367531, 0.0, 22.243348605099325]","[3.231106913175275, 17.892805222770356, 1.5298947877779745]",17.892805222770356,1.5298947877779745,4.943253625220233,0.7636552276932325,0.2152867488367531,3.102043024824391,22.764839465200676,24.58482256651348,0.6637491915514443,527,22.836053130929788,21.38,6.142381412092578,37.728849411620416,0.26897736561022295,3.3409974359324055,18.085641216173897,5.109999999999999,17.239,18.0,19.225,24.335,28.784000000000002,32.45799999999999,1.5991111111111111,62.63,14.13,76.76,2.167906066536202,0.8103718199608608
2015NICH04,quartile,Q2_mid_early,528,exgaussian,exgaussian,2695.539506694233,2695.56236383709,-1345.7697533471164,True,131.12088279370118,0.08646236610260938,0.0,True,2603.938376923786,2603.961234066643,-1299.969188461893,True,39.51975302325445,0.0561198263747249,0.0,True,2564.4186239005317,2564.4644254272494,-1279.2093119502658,True,0.0,0.0304097243182197,0.116,False,"[19.64278409090909, 3.0952473365783524]","[0.14610186799783675, 0.0, 19.42528364661769]","[1.6299404000904425, 17.09018739568446, 1.5660678253322868]",17.09018739568446,1.5660678253322868,2.552597217790877,0.6197632463588869,0.14610186799783675,2.966575498289582,19.633717644209522,8.316872362520012,0.4438241044200868,528,19.64278409090909,19.12,3.0981826120948455,9.598735497886839,0.15772624683731676,1.7517743133508032,7.530945619525944,3.442499999999999,15.562,16.422,17.6875,21.13,23.255,25.0325,1.4160881744001947,29.330000000000005,13.76,43.09,1.717501815541031,1.0335511982570813
2015NICH04,quartile,Q3_mid_late,528,exgaussian,exgaussian,2893.153047854408,2893.175904997265,-1444.576523927204,True,195.17004416522013,0.09778564691806768,0.0,True,2758.6482553143305,2758.6711124571875,-1377.3241276571653,True,60.665251625142446,0.056592142783648214,0.002,True,2697.983003689188,2698.028805215906,-1345.991501844594,True,0.0,0.028593267613239548,0.188,False,"[19.662556818181816, 3.7322148575589558]","[0.16968641954445082, 0.0, 19.364336055660633]","[1.767437139361262, 16.67234281590096, 1.6918379122773042]",16.67234281590096,1.6918379122773042,2.9902171599383283,0.6386548457498822,0.16968641954445082,2.9634330265881172,19.64513582730795,11.273834912663512,0.5177385119402829,528,19.662556818181816,19.02,3.7357541801727643,13.955859294678282,0.18999330629871802,2.372918365871246,12.146107560099534,3.8550000000000004,15.4975,16.081,17.34,21.195,23.366,25.542499999999997,1.4530190908525589,41.89,8.83,50.72,1.69195849546044,0.9137483787289231
2015NICH04,quartile,Q4_late,528,exgaussian,exgaussian,2706.202417862966,2706.225275005823,-1351.101208931483,True,168.5852135675873,0.09211563898232389,0.0,True,2592.458325121176,2592.481182264033,-1294.229162560588,True,54.84112082579759,0.056631033454513924,0.0,True,2537.6172042953785,2537.6630058220962,-1265.8086021476893,True,0.0,0.028221742709663822,0.218,False,"[19.266553030303033, 3.1266597793772934]","[0.1473928509524002, 0.0, 19.046947718000737]","[1.6587981393798379, 16.76092232793234, 1.5105084290696094]",16.76092232793234,1.5105084290696094,2.50562857165823,0.6238902137063894,0.1473928509524002,2.946906863958485,19.25496963387904,8.14262629646504,0.44784575606392674,528,19.266553030303033,18.77,3.1296248438457615,9.794551663216607,0.16243823370601843,2.161481464748932,10.430726881112482,3.362499999999997,15.447,16.21,17.2175,20.58,22.43,24.204499999999996,1.3837137569401603,31.15,12.56,43.71,1.616208178438662,0.9882527881040901
