solver_id,split_method,n_phases,pref_first,pref_last,ll_pref_first,ll_pref_last,family_changed,ll_family_changed,shape_shift,scale_shift,norm_ks_stat,norm_ks_p,norm_ks_reject,shift_detected,exg_fit_ok_count,mean_first,mean_last,mean_delta,mean_rel_change,std_first,std_last,std_delta,std_rel_change,var_first,var_last,var_delta,var_rel_change,cv_first,cv_last,cv_delta,cv_rel_change,skewness_first,skewness_last,skewness_delta,skewness_rel_change,excess_kurtosis_first,excess_kurtosis_last,excess_kurtosis_delta,excess_kurtosis_rel_change,iqr_first,iqr_last,iqr_delta,iqr_rel_change,p90_p10_ratio_first,p90_p10_ratio_last,p90_p10_ratio_delta,p90_p10_ratio_rel_change,tail_weight_upper_first,tail_weight_upper_last,tail_weight_upper_delta,tail_weight_upper_rel_change
2016KELL12,quartile,4,exgaussian,exgaussian,exgaussian,exgaussian,False,False,True,True,0.07315227199953425,0.04417453871553247,True,True,4,12.015670995670996,8.895,-3.120670995670997,-25.971674796982303,3.891634984314087,1.6553886601525385,-2.2362463241615487,-57.46290012231695,15.144822851137304,2.7403116161616166,-12.404511234975688,-81.90595133996017,0.3238799552447936,0.18610327826335454,-0.13777667698143908,-42.539426954442206,3.5720599756479845,2.3788744867446194,-1.193185488903365,-33.40328821570016,24.17397710071165,16.442038223901697,-7.731938876809952,-31.98455448434397,3.49,1.8525,-1.6375000000000002,-46.919770773638966,1.7812356979405035,1.5151180450089743,-0.2661176529315292,-14.940058367301937,1.9593123209169045,1.6707152496626174,-0.28859707125428713,-14.729508316429696
2014PETE03,quartile,4,exgaussian,exgaussian,exgaussian,exgaussian,False,False,True,True,0.07925664573063416,0.023376247751413448,True,True,4,12.917124277456647,10.170346320346319,-2.7467779571103286,-21.26462437079813,3.2490805951700357,1.6623944691974817,-1.586686125972554,-48.8349266660625,10.556524713910473,2.7635553712183767,-7.792969342692096,-73.82135270732797,0.2515328122096362,0.16345505028395868,-0.08807776192567751,-35.016410444403746,4.8849778708173845,1.121550485300197,-3.7634273855171876,-77.04082771796605,52.62404319315782,2.1202166559021567,-50.50382653725566,-95.97101148590987,2.9825,1.8600000000000012,-1.1224999999999987,-37.63621123218772,1.5791666666666666,1.4750656167979002,-0.10410104986876645,-6.592150915172546,1.7180217937971485,1.8612903225806428,0.14326852878349428,8.339156656845669
2011WELC01,quartile,4,exgaussian,exgaussian,exgaussian,exgaussian,False,False,True,True,0.1345565749235474,1.4024667493539037e-05,True,True,4,13.476039755351685,10.52362385321101,-2.9524159021406753,-21.908631584202578,4.151711328725718,1.5673384896033704,-2.5843728391223477,-62.24837505539112,17.23670695706947,2.4565499409921743,-14.780157016077295,-85.74814814041586,0.3080809647416605,0.14893524430989025,-0.15914572043177028,-51.657109216475284,8.192294472127188,1.1742650799039775,-7.01802939222321,-85.6662247200805,122.74421677016215,3.627635200753211,-119.11658156940894,-97.04455713172544,3.0649999999999995,1.9475000000000016,-1.117499999999998,-36.46003262642735,1.6197981739548295,1.406914591152053,-0.21288358280277642,-13.142599258709437,1.9601957585644378,1.449037227214376,-0.511158531350062,-26.07691242656357
2014GOSL01,quartile,4,exgaussian,exgaussian,exgaussian,exgaussian,False,False,True,True,0.042776152460289915,0.6128255537757388,False,True,4,12.60485049833887,11.06553897180763,-1.5393115265312396,-12.212056991347083,2.171675107596245,1.4423061428459978,-0.729368964750247,-33.58554703689363,4.716172772953161,2.0802470096912997,-2.6359257632618616,-55.8912043761133,0.17228884292458996,0.13034215021253387,-0.04194669271205609,-24.346726114131467,1.954616038418534,1.0071029003773773,-0.9475131380411568,-48.47566577872669,7.806533400002763,1.907673400888907,-5.898859999113856,-75.56311741536607,2.3199999999999985,1.7249999999999996,-0.5949999999999989,-25.6465517241379,1.4209166586929483,1.3638288860652272,-0.05708777262772102,-4.017672132877524,1.7754310344827566,1.630724637681159,-0.14470639680159758,-8.150493823250955
2011GROG02,quartile,4,exgaussian,exgaussian,exgaussian,exgaussian,False,False,True,True,0.03865546218487395,0.7661077201476025,False,True,4,11.174941176470588,9.62833613445378,-1.5466050420168074,-13.839938999171322,2.0417434423582104,1.550134702940724,-0.4916087394174864,-24.077889964944816,4.1687162844127545,2.4029175972611267,-1.7657986871516278,-42.358332078249724,0.18270731005342614,0.16099715270572695,-0.021710157347699183,-11.882478780597685,1.4698945667669736,2.289061722056957,0.8191671552899835,55.72965393645464,3.753305746167353,13.418391155998677,9.665085409831324,257.50860876976833,2.25,1.6600000000000001,-0.5899999999999999,-26.222222222222214,1.4930845225027445,1.413707474546809,-0.07937704795593548,-5.316313092769976,1.8168888888888861,1.726506024096384,-0.09038286479250202,-4.974595053403371
2006HALC01,quartile,4,exgaussian,exgaussian,exgaussian,exgaussian,False,False,True,True,0.06371681415929203,0.2016565099723197,False,True,4,12.96407079646018,10.26479646017699,-2.699274336283189,-20.82119404207683,2.706820921029885,1.4857441371656828,-1.221076783864202,-45.11110337508437,7.326879498525074,2.207435641122199,-5.119443857402874,-69.87209027299325,0.20879405578138144,0.1447417046143811,-0.06405235116700034,-30.677286729880176,2.7359439911646923,1.0034036753914188,-1.7325403157732735,-63.32513828383345,18.348144534095415,1.9784613632471757,-16.36968317084824,-89.21710388987452,2.83,1.8699999999999992,-0.9600000000000009,-33.92226148409897,1.578198127925117,1.408020517603171,-0.1701776103219459,-10.78303207377905,1.7561837455830354,1.5850267379679144,-0.17115700761512098,-9.745962405448557
2005AKKE01,quartile,4,exgaussian,exgaussian,exgaussian,exgaussian,False,False,True,True,0.21273131526901226,1.080449145573334e-11,True,True,4,13.904529307282417,9.543351063829787,-4.361178243452629,-31.36516272556229,5.574562994580405,1.4780416250140511,-4.096521369566354,-73.48596425493793,31.075752580545252,2.184607045274177,-28.891145535271075,-92.97005908509571,0.4009170588507991,0.15487658529255727,-0.24604047355824182,-61.36941996519174,5.932365518930751,1.1910548394120097,-4.741310679518741,-79.92276713882113,48.80757349103275,3.3029203185645306,-45.50465317246822,-93.23277089533786,2.8750000000000018,1.772499999999999,-1.1025000000000027,-38.347826086956594,1.6183738917185437,1.4402035623409668,-0.17817032937757693,-11.009219210054031,3.119999999999997,1.5844851904090278,-1.5355148095909692,-49.215218256120856
2009PROV01,quartile,4,exgaussian,exgaussian,exgaussian,exgaussian,False,False,True,True,0.08829787234042553,0.0013054375718379281,True,True,4,15.218138297872343,11.45354255319149,-3.764595744680854,-24.737557715631905,4.116166605081655,1.7923259984933722,-2.3238406065882824,-56.45642729133854,16.942827520789436,3.2124324848752637,-13.730395035914173,-81.03957275765514,0.2704776710865572,0.15648660579638277,-0.11399106529017441,-42.14435329624509,2.9917457177639903,2.094860819366472,-0.8968848983975182,-29.978647352016385,12.928270790272446,10.706443659706235,-2.2218271305662114,-17.185802854918304,3.342500000000001,1.8900000000000006,-1.4525000000000006,-43.455497382198956,1.6081998826192674,1.408672936259143,-0.19952694636012436,-12.406849951708477,2.235751682872097,1.7568783068783058,-0.4788733759937913,-21.418898156821236
2012CANT02,quartile,4,exgaussian,exgaussian,exgaussian,exgaussian,False,False,True,True,0.07943468172809272,0.017291811951027896,True,True,4,13.229294436906377,10.450921409214091,-2.778373027692286,-21.001672016168374,3.2332487685500513,1.4489690216967432,-1.784279746853308,-55.18535301734507,10.453897599330423,2.0995112258368174,-8.354386373493606,-79.91647415820017,0.24440069604393316,0.13864509787809282,-0.10575559816584035,-43.271398108796646,2.1143803721886476,1.0290625433909588,-1.0853178287976888,-51.33030192075844,7.424917040050818,2.0861294450370913,-5.338787595013727,-71.90366661628299,3.0199999999999996,1.7175000000000011,-1.3024999999999984,-43.129139072847636,1.7114067697123847,1.3744107744107745,-0.3369959953016102,-19.69116876628021,2.2337748344370847,1.736826783114992,-0.49694805132209274,-22.247007337573688
2010RONK01,quartile,4,exgaussian,exgaussian,exgaussian,exgaussian,False,False,True,True,0.21884639169461986,7.436305486972093e-16,True,True,4,14.442383561643833,11.127729138166895,-3.314654423476938,-22.95088209871407,7.1627416424311825,2.0680449474359976,-5.094696694995185,-71.12774618052453,51.30486783621775,4.2768099046155585,-47.02805793160219,-91.66392959383784,0.49595287452786074,0.1858460896880415,-0.31010678483981924,-62.5274700010633,13.959686001353129,4.073279689315684,-9.886406312037444,-70.82112241693075,282.886782410684,42.35148620351442,-240.5352962071696,-85.0288211267396,4.192500000000001,2.1849999999999987,-2.007500000000002,-47.883124627310714,1.8184971098265899,1.4538545059717698,-0.36464260385482006,-20.051866009816866,1.919022063208107,1.519450800915333,-0.39957126229277407,-20.82160856581266
